Response_ID,Respondent_ID,Consume_frequency,Consume_time,Consume_reason,Heard_before,Brand_perception,General_perception,Tried_before,Taste_experience,Reasons_preventing_trying,Current_brands,Reasons_for_choosing_brands,Improvements_desired,Ingredients_expected,Health_concerns,Interest_in_natural_or_organic,Marketing_channels,Packaging_preference,Limited_edition_packaging,Price_range,Purchase_location,Typical_consumption_situations
111384,128414,Once a week,For mental alertness,Increased energy and focus,No,Neutral,Dangerous,Yes,1,Unfamiliar with the brand,CodeX,Availability,Wider range of flavors,Caffeine,No,Yes,Outdoor billboards,Collectible packaging,No,50-99,Online retailers,Social outings/parties
111407,128437,2-3 times a week,For mental alertness,Other,No,Positive,Dangerous,Yes,4,Health concerns,CodeX,Brand reputation,Healthier alternatives,Sugar,No,Not Sure,Outdoor billboards,Innovative bottle design,Not Sure,100-150,Supermarkets,Studying/working late
111454,128484,2-3 times a week,Throughout the day,Increased energy and focus,No,Neutral,Effective,No,3,Not interested in energy drinks,CodeX,Taste/flavor preference,Other,Caffeine,Yes,Yes,TV commercials,Innovative bottle design,Not Sure,100-150,Supermarkets,Sports/exercise
111456,128486,2-3 times a week,Throughout the day,To boost performance,Yes,Neutral,Not sure,No,3,Unfamiliar with the brand,CodeX,Taste/flavor preference,Wider range of flavors,Caffeine,Yes,No,Online ads,Innovative bottle design,Yes,100-150,Supermarkets,Studying/working late
111464,128494,Rarely,To stay awake during work/study,Increased energy and focus,No,Negative,Effective,No,5,Not interested in energy drinks,CodeX,Brand reputation,Other,Guarana,No,Yes,TV commercials,Compact and portable cans,No,100-150,Gyms and fitness centers,Sports/exercise
111483,128513,2-3 times a week,To stay awake during work/study,Other,Yes,Neutral,Dangerous,Yes,3,Other,CodeX,Availability,More natural ingredients,Sugar,Yes,Yes,Online ads,Innovative bottle design,No,50-99,Other,Sports/exercise
111488,128518,2-3 times a week,Before exercise,Other,No,Negative,Healthy,Yes,2,Other,CodeX,Taste/flavor preference,Healthier alternatives,Guarana,No,Not Sure,Online ads,Collectible packaging,No,Above 150,Online retailers,Sports/exercise
111493,128523,2-3 times a week,For mental alertness,Increased energy and focus,No,Neutral,Effective,Yes,2,Health concerns,CodeX,Brand reputation,More natural ingredients,Vitamins,No,Not Sure,Other,Compact and portable cans,No,50-99,Online retailers,Sports/exercise
111501,128531,2-3 times a week,Before exercise,To boost performance,No,Neutral,Healthy,Yes,2,Health concerns,CodeX,Availability,Reduced sugar content,Vitamins,No,No,Print media,Compact and portable cans,No,Above 150,Online retailers,Sports/exercise
111504,128534,Once a week,For mental alertness,Increased energy and focus,No,Positive,Dangerous,Yes,4,Not available locally,CodeX,Availability,More natural ingredients,Caffeine,Yes,No,Print media,Innovative bottle design,No,Above 150,Supermarkets,Sports/exercise
111530,128560,Rarely,Before exercise,Increased energy and focus,No,Positive,Healthy,No,1,Health concerns,CodeX,Other,Other,Caffeine,No,No,TV commercials,Compact and portable cans,Yes,50-99,Online retailers,Other
111536,128566,Daily,Throughout the day,Increased energy and focus,No,Neutral,Effective,No,4,Unfamiliar with the brand,CodeX,Effectiveness,Wider range of flavors,Vitamins,Yes,No,Online ads,Other,No,Below 50,Supermarkets,Social outings/parties
111557,128587,Once a week,To stay awake during work/study,To combat fatigue,Yes,Neutral,Effective,Yes,5,Not available locally,CodeX,Availability,Wider range of flavors,Vitamins,Yes,No,Online ads,Compact and portable cans,Not Sure,100-150,Online retailers,Sports/exercise
111589,128619,Rarely,To stay awake during work/study,To combat fatigue,Yes,Negative,Dangerous,Yes,5,Health concerns,CodeX,Other,More natural ingredients,Caffeine,Yes,Yes,Online ads,Other,No,100-150,Local stores,Sports/exercise
111592,128622,2-3 times a month,Before exercise,To boost performance,Yes,Negative,Healthy,Yes,2,Not interested in energy drinks,CodeX,Brand reputation,Reduced sugar content,Vitamins,No,Yes,Other,Compact and portable cans,Yes,Below 50,Other,Social outings/parties
111594,128624,2-3 times a week,Before exercise,Increased energy and focus,No,Positive,Not sure,No,4,Not available locally,CodeX,Other,More natural ingredients,Sugar,No,Yes,Online ads,Innovative bottle design,No,50-99,Online retailers,Sports/exercise
111595,128625,Once a week,For mental alertness,To boost performance,Yes,Negative,Not sure,Yes,2,Not interested in energy drinks,CodeX,Taste/flavor preference,Reduced sugar content,Sugar,Yes,Yes,Online ads,Innovative bottle design,Not Sure,50-99,Other,Sports/exercise
111602,128632,Rarely,To stay awake during work/study,To combat fatigue,No,Neutral,Healthy,No,3,Health concerns,CodeX,Brand reputation,Wider range of flavors,Vitamins,Yes,No,Online ads,Compact and portable cans,Yes,50-99,Supermarkets,Sports/exercise
111613,128643,Once a week,To stay awake during work/study,To boost performance,Yes,Positive,Healthy,No,5,Not interested in energy drinks,CodeX,Brand reputation,More natural ingredients,Vitamins,No,Not Sure,TV commercials,Innovative bottle design,No,50-99,Gyms and fitness centers,Sports/exercise
111648,128678,2-3 times a week,Before exercise,To enhance sports performance,No,Neutral,Effective,Yes,3,Not available locally,CodeX,Availability,Healthier alternatives,Caffeine,Yes,Not Sure,Outdoor billboards,Compact and portable cans,Yes,100-150,Other,Sports/exercise
111659,128689,2-3 times a month,For mental alertness,Other,Yes,Neutral,Not sure,Yes,3,Not interested in energy drinks,CodeX,Availability,More natural ingredients,Vitamins,Yes,Yes,Online ads,Compact and portable cans,No,50-99,Online retailers,Studying/working late
111660,128690,Daily,To stay awake during work/study,To enhance sports performance,No,Neutral,Healthy,No,3,Health concerns,CodeX,Brand reputation,Healthier alternatives,Vitamins,No,Not Sure,Outdoor billboards,Compact and portable cans,No,50-99,Local stores,Sports/exercise
111663,128693,2-3 times a month,To stay awake during work/study,To boost performance,Yes,Positive,Dangerous,Yes,3,Health concerns,CodeX,Effectiveness,Healthier alternatives,Guarana,No,Yes,Print media,Compact and portable cans,Not Sure,100-150,Online retailers,Studying/working late
111678,128708,2-3 times a week,To stay awake during work/study,To enhance sports performance,Yes,Positive,Healthy,No,3,Not available locally,CodeX,Taste/flavor preference,Reduced sugar content,Caffeine,Yes,Not Sure,TV commercials,Other,No,100-150,Supermarkets,Studying/working late
111689,128719,Rarely,For mental alertness,Increased energy and focus,No,Neutral,Healthy,Yes,4,Unfamiliar with the brand,CodeX,Other,More natural ingredients,Vitamins,Yes,No,Outdoor billboards,Compact and portable cans,Not Sure,50-99,Online retailers,Sports/exercise
111704,128734,2-3 times a month,For mental alertness,Increased energy and focus,Yes,Neutral,Effective,No,3,Unfamiliar with the brand,CodeX,Effectiveness,Healthier alternatives,Sugar,No,Yes,Online ads,Innovative bottle design,Yes,50-99,Online retailers,Social outings/parties
111713,128743,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Neutral,Dangerous,No,4,Not available locally,CodeX,Other,More natural ingredients,Guarana,Yes,Yes,Other,Compact and portable cans,Yes,100-150,Supermarkets,Sports/exercise
111722,128752,Rarely,Before exercise,Increased energy and focus,No,Neutral,Not sure,Yes,3,Unfamiliar with the brand,CodeX,Brand reputation,Reduced sugar content,Caffeine,Yes,Not Sure,Online ads,Compact and portable cans,No,50-99,Gyms and fitness centers,Studying/working late
111724,128754,2-3 times a week,For mental alertness,To enhance sports performance,Yes,Positive,Dangerous,Yes,3,Not available locally,CodeX,Availability,Reduced sugar content,Caffeine,Yes,Not Sure,Other,Compact and portable cans,No,100-150,Supermarkets,Social outings/parties
111731,128761,Daily,Throughout the day,To enhance sports performance,No,Neutral,Healthy,Yes,3,Not available locally,CodeX,Taste/flavor preference,Wider range of flavors,Sugar,Yes,No,Print media,Innovative bottle design,No,50-99,Supermarkets,Sports/exercise
111748,128778,Daily,For mental alertness,Increased energy and focus,No,Neutral,Healthy,Yes,1,Not interested in energy drinks,CodeX,Taste/flavor preference,Wider range of flavors,Sugar,No,Yes,Other,Compact and portable cans,Yes,50-99,Online retailers,Social outings/parties
111749,128779,2-3 times a week,For mental alertness,Increased energy and focus,No,Negative,Not sure,No,4,Unfamiliar with the brand,CodeX,Availability,More natural ingredients,Caffeine,No,No,TV commercials,Compact and portable cans,Yes,100-150,Supermarkets,Sports/exercise
111764,128794,Once a week,For mental alertness,To boost performance,No,Neutral,Dangerous,Yes,3,Unfamiliar with the brand,CodeX,Effectiveness,Reduced sugar content,Vitamins,Yes,Yes,TV commercials,Collectible packaging,Yes,100-150,Local stores,Sports/exercise
111774,128804,Rarely,To stay awake during work/study,Increased energy and focus,No,Positive,Not sure,Yes,4,Not available locally,CodeX,Other,More natural ingredients,Caffeine,Yes,No,Online ads,Compact and portable cans,Yes,Below 50,Online retailers,Sports/exercise
111781,128811,Daily,To stay awake during work/study,To combat fatigue,Yes,Positive,Healthy,No,2,Not interested in energy drinks,CodeX,Effectiveness,More natural ingredients,Sugar,No,Yes,Online ads,Compact and portable cans,Yes,50-99,Local stores,Sports/exercise
111791,128821,Rarely,Before exercise,To enhance sports performance,No,Neutral,Not sure,Yes,4,Unfamiliar with the brand,CodeX,Brand reputation,Reduced sugar content,Guarana,Yes,Yes,TV commercials,Eco-friendly design,Yes,50-99,Supermarkets,Sports/exercise
111797,128827,Rarely,For mental alertness,Other,Yes,Neutral,Dangerous,Yes,2,Other,CodeX,Brand reputation,More natural ingredients,Sugar,Yes,Yes,Other,Innovative bottle design,Yes,100-150,Local stores,Sports/exercise
111801,128831,Daily,Before exercise,To combat fatigue,Yes,Neutral,Not sure,No,3,Other,CodeX,Brand reputation,Reduced sugar content,Caffeine,Yes,Not Sure,Outdoor billboards,Compact and portable cans,Yes,50-99,Supermarkets,Studying/working late
111802,128832,Rarely,Before exercise,To boost performance,No,Neutral,Not sure,Yes,4,Not interested in energy drinks,CodeX,Other,Reduced sugar content,Vitamins,Yes,Yes,Other,Innovative bottle design,Yes,50-99,Online retailers,Sports/exercise
111804,128834,Rarely,For mental alertness,To combat fatigue,No,Positive,Healthy,Yes,3,Not interested in energy drinks,CodeX,Other,Reduced sugar content,Guarana,No,Yes,Online ads,Compact and portable cans,Yes,50-99,Gyms and fitness centers,Sports/exercise
111815,128845,2-3 times a week,Before exercise,To enhance sports performance,No,Neutral,Healthy,Yes,1,Unfamiliar with the brand,CodeX,Availability,Reduced sugar content,Caffeine,Yes,Yes,TV commercials,Compact and portable cans,Yes,50-99,Supermarkets,Other
111819,128849,Once a week,To stay awake during work/study,Other,Yes,Neutral,Not sure,No,2,Not interested in energy drinks,CodeX,Other,Other,Caffeine,Yes,Yes,Online ads,Compact and portable cans,No,50-99,Online retailers,Studying/working late
111822,128852,2-3 times a week,Before exercise,Increased energy and focus,Yes,Negative,Not sure,No,5,Not available locally,CodeX,Brand reputation,More natural ingredients,Caffeine,Yes,Yes,TV commercials,Compact and portable cans,No,100-150,Supermarkets,Sports/exercise
111824,128854,2-3 times a week,For mental alertness,Increased energy and focus,No,Negative,Effective,Yes,3,Not available locally,CodeX,Taste/flavor preference,Wider range of flavors,Caffeine,Yes,Yes,Online ads,Compact and portable cans,Yes,50-99,Gyms and fitness centers,Sports/exercise
111833,128863,2-3 times a week,To stay awake during work/study,Increased energy and focus,No,Neutral,Effective,No,2,Unfamiliar with the brand,CodeX,Brand reputation,More natural ingredients,Sugar,No,No,Online ads,Compact and portable cans,Yes,Above 150,Supermarkets,Other
111843,128873,Rarely,Before exercise,To combat fatigue,Yes,Neutral,Healthy,No,3,Not interested in energy drinks,CodeX,Brand reputation,More natural ingredients,Vitamins,Yes,Yes,Other,Innovative bottle design,No,Above 150,Gyms and fitness centers,Sports/exercise
111845,128875,2-3 times a month,Before exercise,To combat fatigue,Yes,Neutral,Healthy,Yes,3,Not available locally,CodeX,Brand reputation,Reduced sugar content,Sugar,Yes,Yes,Online ads,Collectible packaging,Yes,50-99,Online retailers,Social outings/parties
111852,128882,2-3 times a month,Before exercise,To combat fatigue,No,Neutral,Not sure,No,2,Not interested in energy drinks,CodeX,Taste/flavor preference,More natural ingredients,Guarana,Yes,Yes,TV commercials,Innovative bottle design,No,100-150,Online retailers,Sports/exercise
111860,128890,Daily,To stay awake during work/study,Increased energy and focus,No,Positive,Dangerous,No,3,Other,CodeX,Brand reputation,Reduced sugar content,Caffeine,Yes,Yes,Outdoor billboards,Collectible packaging,No,Above 150,Supermarkets,Social outings/parties
111862,128892,2-3 times a week,To stay awake during work/study,Increased energy and focus,No,Neutral,Not sure,No,4,Health concerns,CodeX,Availability,Healthier alternatives,Sugar,Yes,Yes,Online ads,Eco-friendly design,Yes,50-99,Online retailers,Social outings/parties
111869,128899,2-3 times a month,Before exercise,To combat fatigue,No,Neutral,Effective,Yes,5,Other,CodeX,Effectiveness,Reduced sugar content,Caffeine,Yes,No,TV commercials,Other,Not Sure,Below 50,Other,Studying/working late
111870,128900,2-3 times a week,To stay awake during work/study,To enhance sports performance,No,Positive,Effective,Yes,4,Not available locally,CodeX,Other,Reduced sugar content,Sugar,No,No,Online ads,Innovative bottle design,No,50-99,Supermarkets,Studying/working late
111871,128901,Daily,Before exercise,Increased energy and focus,No,Neutral,Not sure,No,1,Health concerns,CodeX,Other,More natural ingredients,Caffeine,No,Yes,TV commercials,Compact and portable cans,No,100-150,Local stores,Sports/exercise
111884,128914,Rarely,To stay awake during work/study,Increased energy and focus,Yes,Neutral,Healthy,No,2,Health concerns,CodeX,Effectiveness,More natural ingredients,Sugar,No,Yes,Online ads,Collectible packaging,Yes,Above 150,Online retailers,Sports/exercise
111895,128925,2-3 times a month,Before exercise,To combat fatigue,Yes,Negative,Healthy,No,5,Not available locally,CodeX,Effectiveness,Reduced sugar content,Caffeine,Yes,Not Sure,TV commercials,Compact and portable cans,Yes,100-150,Supermarkets,Sports/exercise
111899,128929,Once a week,To stay awake during work/study,To enhance sports performance,Yes,Positive,Dangerous,Yes,3,Not interested in energy drinks,CodeX,Other,Reduced sugar content,Sugar,No,Yes,Print media,Compact and portable cans,Yes,Above 150,Online retailers,Sports/exercise
111904,128934,Once a week,Before exercise,Other,Yes,Neutral,Effective,Yes,4,Not available locally,CodeX,Availability,More natural ingredients,Caffeine,No,No,Online ads,Innovative bottle design,Not Sure,Above 150,Supermarkets,Sports/exercise
111917,128947,2-3 times a month,Throughout the day,To combat fatigue,No,Neutral,Effective,No,1,Not available locally,CodeX,Availability,Other,Vitamins,Yes,No,Online ads,Innovative bottle design,No,50-99,Gyms and fitness centers,Sports/exercise
111921,128951,Daily,Before exercise,Increased energy and focus,Yes,Negative,Healthy,Yes,5,Not available locally,CodeX,Effectiveness,Reduced sugar content,Sugar,No,Not Sure,TV commercials,Compact and portable cans,Not Sure,50-99,Other,Studying/working late
