Response_ID,Respondent_ID,Consume_frequency,Consume_time,Consume_reason,Heard_before,Brand_perception,General_perception,Tried_before,Taste_experience,Reasons_preventing_trying,Current_brands,Reasons_for_choosing_brands,Improvements_desired,Ingredients_expected,Health_concerns,Interest_in_natural_or_organic,Marketing_channels,Packaging_preference,Limited_edition_packaging,Price_range,Purchase_location,Typical_consumption_situations
110571,127601,2-3 times a week,For mental alertness,Increased energy and focus,Yes,Neutral,Effective,Yes,5,Not available locally,Cola-Coka,Taste/flavor preference,Healthier alternatives,Vitamins,Yes,Yes,Online ads,Collectible packaging,Yes,50-99,Supermarkets,Social outings/parties
110576,127606,Daily,For mental alertness,Other,No,Neutral,Healthy,Yes,2,Other,Cola-Coka,Other,Reduced sugar content,Sugar,Yes,Yes,Online ads,Eco-friendly design,No,50-99,Online retailers,Studying/working late
110577,127607,2-3 times a week,Before exercise,Other,Yes,Negative,Dangerous,Yes,2,Health concerns,Cola-Coka,Effectiveness,Other,Caffeine,Yes,Yes,Other,Innovative bottle design,Yes,Above 150,Supermarkets,Other
110579,127609,2-3 times a week,Before exercise,To combat fatigue,No,Negative,Not sure,Yes,2,Not interested in energy drinks,Cola-Coka,Brand reputation,Other,Vitamins,Yes,Yes,TV commercials,Collectible packaging,No,100-150,Supermarkets,Studying/working late
110580,127610,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Positive,Dangerous,No,1,Not available locally,Bepsi,Brand reputation,Reduced sugar content,Caffeine,Yes,Not Sure,Online ads,Innovative bottle design,Yes,50-99,Supermarkets,Social outings/parties
110581,127611,2-3 times a week,Before exercise,To combat fatigue,No,Negative,Dangerous,Yes,5,Other,Cola-Coka,Availability,Reduced sugar content,Caffeine,Yes,Yes,Print media,Other,No,Above 150,Gyms and fitness centers,Sports/exercise
110582,127612,Rarely,For mental alertness,Increased energy and focus,No,Positive,Dangerous,Yes,2,Health concerns,Bepsi,Taste/flavor preference,More natural ingredients,Caffeine,No,Yes,Print media,Other,No,100-150,Online retailers,Sports/exercise
110583,127613,Once a week,Before exercise,To combat fatigue,Yes,Positive,Healthy,No,3,Unfamiliar with the brand,Cola-Coka,Brand reputation,More natural ingredients,Sugar,Yes,Yes,Online ads,Eco-friendly design,No,Above 150,Online retailers,Studying/working late
110584,127614,Daily,Throughout the day,To boost performance,No,Neutral,Effective,No,2,Not available locally,Bepsi,Availability,More natural ingredients,Guarana,Yes,Yes,TV commercials,Innovative bottle design,Yes,50-99,Supermarkets,Sports/exercise
110585,127615,Once a week,Before exercise,Increased energy and focus,No,Negative,Dangerous,No,4,Not interested in energy drinks,Cola-Coka,Taste/flavor preference,Wider range of flavors,Caffeine,Yes,Yes,Online ads,Innovative bottle design,Yes,50-99,Online retailers,Sports/exercise
110586,127616,2-3 times a month,Before exercise,To combat fatigue,Yes,Neutral,Not sure,No,2,Not available locally,Bepsi,Effectiveness,Reduced sugar content,Caffeine,Yes,Yes,TV commercials,Compact and portable cans,Yes,50-99,Other,Social outings/parties
110591,127621,Rarely,To stay awake during work/study,To combat fatigue,No,Neutral,Effective,Yes,3,Not available locally,Bepsi,Other,More natural ingredients,Guarana,Yes,Yes,Other,Innovative bottle design,Yes,50-99,Online retailers,Social outings/parties
110592,127622,Daily,Throughout the day,Increased energy and focus,Yes,Neutral,Dangerous,No,4,Health concerns,Cola-Coka,Effectiveness,Reduced sugar content,Caffeine,Yes,Yes,TV commercials,Eco-friendly design,Not Sure,100-150,Online retailers,Studying/working late
110597,127627,Once a week,To stay awake during work/study,Other,No,Negative,Not sure,Yes,3,Not available locally,Bepsi,Taste/flavor preference,More natural ingredients,Vitamins,No,Yes,Online ads,Innovative bottle design,Yes,50-99,Supermarkets,Sports/exercise
110599,127629,Daily,Before exercise,Other,Yes,Neutral,Not sure,No,3,Not available locally,Cola-Coka,Effectiveness,More natural ingredients,Vitamins,Yes,Yes,Print media,Other,No,50-99,Online retailers,Sports/exercise
110600,127630,2-3 times a week,For mental alertness,Increased energy and focus,Yes,Negative,Not sure,Yes,3,Not available locally,Bepsi,Brand reputation,More natural ingredients,Caffeine,Yes,No,Online ads,Eco-friendly design,Yes,Above 150,Supermarkets,Social outings/parties
110605,127635,2-3 times a week,To stay awake during work/study,Increased energy and focus,Yes,Neutral,Dangerous,No,3,Unfamiliar with the brand,Cola-Coka,Other,Reduced sugar content,Caffeine,No,Yes,Online ads,Innovative bottle design,Not Sure,Above 150,Supermarkets,Studying/working late
110609,127639,2-3 times a month,Throughout the day,To combat fatigue,Yes,Positive,Healthy,No,3,Health concerns,Bepsi,Availability,More natural ingredients,Caffeine,Yes,No,Outdoor billboards,Compact and portable cans,Yes,50-99,Supermarkets,Studying/working late
110610,127640,2-3 times a month,To stay awake during work/study,Increased energy and focus,No,Negative,Effective,No,5,Health concerns,Bepsi,Brand reputation,Other,Caffeine,Yes,Yes,Online ads,Innovative bottle design,Yes,50-99,Supermarkets,Sports/exercise
110611,127641,Rarely,Before exercise,To combat fatigue,No,Neutral,Dangerous,Yes,3,Health concerns,Bepsi,Effectiveness,Reduced sugar content,Caffeine,Yes,Yes,Other,Collectible packaging,Yes,100-150,Online retailers,Social outings/parties
110614,127644,2-3 times a week,To stay awake during work/study,To boost performance,No,Positive,Not sure,No,3,Not interested in energy drinks,Cola-Coka,Other,Other,Caffeine,No,No,Print media,Innovative bottle design,No,50-99,Online retailers,Studying/working late
110617,127647,2-3 times a month,To stay awake during work/study,To enhance sports performance,Yes,Neutral,Effective,No,4,Not interested in energy drinks,Cola-Coka,Other,Healthier alternatives,Guarana,No,Yes,Online ads,Innovative bottle design,No,Above 150,Online retailers,Studying/working late
110619,127649,Rarely,To stay awake during work/study,To enhance sports performance,No,Neutral,Effective,No,4,Not available locally,Bepsi,Brand reputation,Wider range of flavors,Caffeine,No,Yes,Online ads,Other,Not Sure,50-99,Gyms and fitness centers,Sports/exercise
110620,127650,Daily,Before exercise,Other,No,Neutral,Effective,No,5,Unfamiliar with the brand,Bepsi,Other,More natural ingredients,Vitamins,No,No,Other,Innovative bottle design,No,Below 50,Local stores,Sports/exercise
110621,127651,2-3 times a week,To stay awake during work/study,Increased energy and focus,Yes,Neutral,Not sure,No,4,Health concerns,Bepsi,Brand reputation,Reduced sugar content,Vitamins,No,Not Sure,TV commercials,Innovative bottle design,No,Above 150,Local stores,Sports/exercise
110622,127652,2-3 times a month,Before exercise,Other,No,Neutral,Not sure,No,2,Not available locally,Cola-Coka,Other,Healthier alternatives,Sugar,No,Not Sure,Online ads,Compact and portable cans,Yes,50-99,Supermarkets,Other
110625,127655,2-3 times a week,Throughout the day,To combat fatigue,Yes,Positive,Not sure,No,5,Unfamiliar with the brand,Bepsi,Availability,Wider range of flavors,Caffeine,No,Yes,TV commercials,Compact and portable cans,Not Sure,50-99,Supermarkets,Studying/working late
110628,127658,Daily,Throughout the day,Increased energy and focus,No,Neutral,Not sure,Yes,2,Other,Cola-Coka,Brand reputation,Reduced sugar content,Vitamins,No,Yes,Online ads,Eco-friendly design,Yes,50-99,Supermarkets,Studying/working late
110631,127661,2-3 times a month,For mental alertness,Other,Yes,Negative,Not sure,No,3,Not available locally,Cola-Coka,Taste/flavor preference,Wider range of flavors,Vitamins,No,Yes,Online ads,Innovative bottle design,Yes,50-99,Other,Other
110632,127662,2-3 times a week,Before exercise,Increased energy and focus,Yes,Positive,Not sure,Yes,2,Other,Cola-Coka,Other,More natural ingredients,Caffeine,No,No,Online ads,Innovative bottle design,Not Sure,50-99,Supermarkets,Studying/working late
110633,127663,Once a week,Throughout the day,Other,No,Neutral,Effective,Yes,4,Other,Bepsi,Other,Healthier alternatives,Sugar,Yes,Yes,Online ads,Compact and portable cans,Not Sure,100-150,Other,Social outings/parties
110635,127665,Daily,Throughout the day,Increased energy and focus,No,Negative,Dangerous,No,3,Unfamiliar with the brand,Cola-Coka,Taste/flavor preference,Reduced sugar content,Sugar,Yes,Not Sure,Online ads,Innovative bottle design,No,100-150,Gyms and fitness centers,Social outings/parties
110636,127666,2-3 times a week,Throughout the day,To boost performance,No,Neutral,Dangerous,No,4,Unfamiliar with the brand,Cola-Coka,Availability,Reduced sugar content,Vitamins,No,Not Sure,Other,Compact and portable cans,Not Sure,100-150,Online retailers,Studying/working late
110638,127668,Rarely,Before exercise,To enhance sports performance,No,Negative,Dangerous,No,2,Unfamiliar with the brand,Cola-Coka,Availability,More natural ingredients,Vitamins,Yes,No,TV commercials,Collectible packaging,Yes,100-150,Supermarkets,Studying/working late
110639,127669,Daily,To stay awake during work/study,To combat fatigue,No,Neutral,Not sure,No,4,Unfamiliar with the brand,Cola-Coka,Effectiveness,Wider range of flavors,Vitamins,Yes,Yes,TV commercials,Compact and portable cans,No,50-99,Supermarkets,Sports/exercise
110642,127672,Rarely,For mental alertness,To combat fatigue,No,Negative,Effective,Yes,3,Other,Cola-Coka,Availability,Wider range of flavors,Sugar,Yes,Yes,Outdoor billboards,Innovative bottle design,Yes,50-99,Local stores,Sports/exercise
110645,127675,2-3 times a week,For mental alertness,To boost performance,Yes,Positive,Not sure,No,4,Unfamiliar with the brand,Cola-Coka,Brand reputation,More natural ingredients,Caffeine,Yes,Yes,TV commercials,Compact and portable cans,Yes,50-99,Supermarkets,Studying/working late
110646,127676,Daily,Before exercise,Other,No,Neutral,Effective,Yes,5,Not available locally,Cola-Coka,Availability,Reduced sugar content,Caffeine,No,Yes,Online ads,Compact and portable cans,Not Sure,50-99,Supermarkets,Studying/working late
110650,127680,Rarely,For mental alertness,To boost performance,No,Neutral,Dangerous,Yes,3,Not available locally,Cola-Coka,Other,Other,Caffeine,Yes,Not Sure,Outdoor billboards,Compact and portable cans,No,Above 150,Supermarkets,Studying/working late
110651,127681,2-3 times a week,For mental alertness,To boost performance,Yes,Positive,Dangerous,No,3,Health concerns,Bepsi,Effectiveness,Wider range of flavors,Caffeine,No,Yes,TV commercials,Innovative bottle design,No,100-150,Supermarkets,Sports/exercise
110652,127682,Rarely,For mental alertness,Increased energy and focus,Yes,Neutral,Not sure,Yes,4,Not interested in energy drinks,Cola-Coka,Taste/flavor preference,Reduced sugar content,Caffeine,Yes,Yes,Print media,Innovative bottle design,Yes,50-99,Online retailers,Sports/exercise
110653,127683,Daily,Before exercise,To combat fatigue,No,Neutral,Healthy,Yes,4,Unfamiliar with the brand,Cola-Coka,Brand reputation,Reduced sugar content,Guarana,No,No,Online ads,Compact and portable cans,Not Sure,50-99,Online retailers,Studying/working late
110654,127684,Once a week,For mental alertness,To combat fatigue,No,Neutral,Effective,No,2,Unfamiliar with the brand,Cola-Coka,Availability,Healthier alternatives,Guarana,Yes,Yes,Online ads,Compact and portable cans,No,Below 50,Online retailers,Studying/working late
110658,127688,2-3 times a month,For mental alertness,To combat fatigue,No,Neutral,Dangerous,Yes,3,Unfamiliar with the brand,Cola-Coka,Other,Wider range of flavors,Guarana,Yes,Yes,TV commercials,Compact and portable cans,Not Sure,50-99,Online retailers,Sports/exercise
110659,127689,2-3 times a week,For mental alertness,Increased energy and focus,No,Neutral,Healthy,No,1,Other,Bepsi,Other,Reduced sugar content,Sugar,Yes,Yes,TV commercials,Compact and portable cans,No,Above 150,Supermarkets,Social outings/parties
110661,127691,2-3 times a week,For mental alertness,To combat fatigue,Yes,Negative,Effective,No,4,Not available locally,Cola-Coka,Effectiveness,More natural ingredients,Caffeine,No,No,Other,Collectible packaging,No,Below 50,Supermarkets,Studying/working late
110663,127693,Rarely,For mental alertness,Increased energy and focus,No,Neutral,Dangerous,Yes,4,Health concerns,Cola-Coka,Effectiveness,Wider range of flavors,Caffeine,No,Not Sure,Outdoor billboards,Other,Yes,100-150,Supermarkets,Sports/exercise
110668,127698,2-3 times a week,To stay awake during work/study,To combat fatigue,Yes,Negative,Effective,No,5,Health concerns,Bepsi,Taste/flavor preference,Reduced sugar content,Sugar,No,Yes,Other,Innovative bottle design,Yes,50-99,Supermarkets,Sports/exercise
110671,127701,Rarely,For mental alertness,Other,Yes,Positive,Dangerous,No,3,Not available locally,Cola-Coka,Brand reputation,Reduced sugar content,Caffeine,No,Not Sure,TV commercials,Collectible packaging,No,50-99,Gyms and fitness centers,Sports/exercise
110675,127705,Rarely,To stay awake during work/study,To combat fatigue,No,Negative,Dangerous,No,3,Health concerns,Cola-Coka,Brand reputation,Wider range of flavors,Guarana,No,No,Other,Compact and portable cans,No,100-150,Supermarkets,Social outings/parties
110676,127706,Rarely,For mental alertness,Increased energy and focus,Yes,Positive,Dangerous,No,5,Not available locally,Bepsi,Other,Other,Vitamins,Yes,Yes,Print media,Compact and portable cans,Not Sure,100-150,Supermarkets,Sports/exercise
110680,127710,Rarely,To stay awake during work/study,To enhance sports performance,Yes,Neutral,Not sure,No,2,Health concerns,Cola-Coka,Availability,Wider range of flavors,Sugar,Yes,Yes,Other,Compact and portable cans,Yes,Below 50,Supermarkets,Studying/working late
110681,127711,Daily,Before exercise,Increased energy and focus,Yes,Neutral,Not sure,No,1,Unfamiliar with the brand,Cola-Coka,Effectiveness,Healthier alternatives,Caffeine,No,No,TV commercials,Compact and portable cans,Yes,Above 150,Local stores,Studying/working late
110683,127713,Rarely,Before exercise,To enhance sports performance,No,Positive,Not sure,Yes,4,Not available locally,Bepsi,Other,Other,Sugar,Yes,Not Sure,Other,Compact and portable cans,No,50-99,Online retailers,Studying/working late
110684,127714,2-3 times a week,To stay awake during work/study,To combat fatigue,No,Neutral,Healthy,No,3,Other,Cola-Coka,Availability,Wider range of flavors,Caffeine,No,No,Online ads,Collectible packaging,Not Sure,Below 50,Gyms and fitness centers,Other
110685,127715,Daily,To stay awake during work/study,To enhance sports performance,Yes,Neutral,Not sure,Yes,4,Not interested in energy drinks,Bepsi,Brand reputation,More natural ingredients,Vitamins,No,Not Sure,TV commercials,Eco-friendly design,No,100-150,Supermarkets,Studying/working late
110687,127717,2-3 times a week,To stay awake during work/study,Increased energy and focus,Yes,Positive,Not sure,No,2,Not available locally,Cola-Coka,Brand reputation,Reduced sugar content,Vitamins,No,Yes,Online ads,Compact and portable cans,No,100-150,Online retailers,Studying/working late
110689,127719,Once a week,For mental alertness,To combat fatigue,No,Positive,Not sure,No,4,Other,Cola-Coka,Taste/flavor preference,Wider range of flavors,Caffeine,Yes,No,TV commercials,Compact and portable cans,No,100-150,Other,Driving/commuting
110696,127726,2-3 times a week,Before exercise,To enhance sports performance,No,Neutral,Effective,Yes,5,Health concerns,Cola-Coka,Taste/flavor preference,Reduced sugar content,Sugar,No,Yes,Online ads,Compact and portable cans,No,100-150,Supermarkets,Social outings/parties
110699,127729,2-3 times a month,To stay awake during work/study,Increased energy and focus,No,Neutral,Dangerous,No,3,Other,Cola-Coka,Other,More natural ingredients,Guarana,Yes,Yes,Print media,Compact and portable cans,No,50-99,Supermarkets,Sports/exercise
110700,127730,Rarely,For mental alertness,To combat fatigue,No,Positive,Effective,No,4,Not available locally,Bepsi,Availability,Healthier alternatives,Caffeine,Yes,Yes,Online ads,Compact and portable cans,No,100-150,Supermarkets,Studying/working late
